Key,ExitTime,Symbol,EntryPrice,Quantity,Pnl,Date
2020-11-02 09:25:00,2020-11-02 14:16:00,NIFTY05NOV2011550CE,175.89999999999998,-75,-2280.0000000000027,2020-11-02
2020-11-02 09:26:00,2020-11-02 10:05:00,BANKNIFTY05NOV2024100CE,502.9,-25,-1652.5000000000005,2020-11-02
2020-11-02 10:30:00,2020-11-02 14:33:00,NIFTY05NOV2011600PE,146.64999999999998,-75,4413.749999999998,2020-11-02
2020-11-02 09:22:00,2020-11-02 09:26:00,BANKNIFTY05NOV2024500PE,524.95,-25,-3526.249999999999,2020-11-02
2020-11-02 09:38:00,2020-11-02 09:56:00,BANKNIFTY05NOV2024400PE,498.9,-25,-1716.2499999999995,2020-11-02
2020-11-02 10:15:00,2020-11-02 11:17:00,BANKNIFTY05NOV2024400PE,473.6,-25,2339.999999999999,2020-11-02
2020-11-03 10:05:00,2020-11-03 10:15:00,NIFTY05NOV2011700CE,158.5,-75,-735.0000000000009,2020-11-03
2020-11-03 12:01:00,2020-11-03 12:07:00,NIFTY05NOV2011750CE,152.5,-75,-348.75000000000045,2020-11-03
2020-11-03 13:36:00,2020-11-03 13:41:00,NIFTY05NOV2011750CE,150.79999999999998,-75,-735.0000000000009,2020-11-03
2020-11-03 13:52:00,2020-11-03 15:14:00,NIFTY05NOV2011750CE,160.6,-75,101.24999999999956,2020-11-03
2020-11-03 09:48:00,2020-11-03 11:43:00,BANKNIFTY05NOV2025200CE,532.5500000000001,-25,-1672.4999999999995,2020-11-03
2020-11-03 09:21:00,2020-11-03 15:14:00,NIFTY05NOV2011800PE,148.85,-75,2250.0,2020-11-03
2020-11-03 09:31:00,2020-11-03 09:46:00,BANKNIFTY05NOV2025500PE,489.95,-25,-1358.749999999999,2020-11-03
2020-11-03 10:11:00,2020-11-03 15:14:00,BANKNIFTY05NOV2025300PE,444.0,-25,3712.5,2020-11-03
2020-11-04 10:00:00,2020-11-04 13:11:00,NIFTY05NOV2011900CE,99.05,-75,3821.25,2020-11-04
2020-11-04 09:21:00,2020-11-04 09:45:00,BANKNIFTY05NOV2025600CE,361.55,-25,-2223.7499999999995,2020-11-04
2020-11-04 09:52:00,2020-11-04 10:54:00,BANKNIFTY05NOV2025600CE,369.95,-25,3607.5,2020-11-04
2020-11-04 09:20:00,2020-11-04 10:17:00,NIFTY05NOV2011850PE,116.05,-75,-1008.7500000000002,2020-11-04
2020-11-04 10:26:00,2020-11-04 10:32:00,NIFTY05NOV2011850PE,109.85,-75,-686.2499999999993,2020-11-04
2020-11-04 10:38:00,2020-11-04 13:11:00,NIFTY05NOV2011850PE,105.95,-75,-1200.0,2020-11-04
2020-11-04 09:41:00,2020-11-04 10:15:00,BANKNIFTY05NOV2025600PE,417.85,-25,-1630.0000000000011,2020-11-04
2020-11-04 10:38:00,2020-11-04 13:05:00,BANKNIFTY05NOV2025600PE,445.1,-25,-1596.2500000000005,2020-11-04
2020-11-05 10:35:00,2020-11-05 12:34:00,NIFTY05NOV2012000CE,79.35000000000001,-75,-1413.7499999999995,2020-11-05
2020-11-05 13:33:00,2020-11-05 15:07:00,NIFTY05NOV2012050CE,47.45,-75,-1548.749999999999,2020-11-05
2020-11-05 09:26:00,2020-11-05 10:49:00,BANKNIFTY05NOV2026000CE,213.0,-25,1925.0,2020-11-05
2020-11-05 10:23:00,2020-11-05 10:34:00,NIFTY05NOV2012150PE,87.65,-75,-626.2499999999995,2020-11-05
2020-11-05 10:02:00,2020-11-05 10:33:00,BANKNIFTY05NOV2026200PE,180.1,-25,-822.5000000000001,2020-11-05
2020-11-05 11:17:00,2020-11-05 12:33:00,BANKNIFTY05NOV2026100PE,152.04999999999998,-25,2411.2499999999995,2020-11-05
2020-11-06 09:43:00,2020-11-06 10:04:00,NIFTY12NOV2012200PE,137.95,-75,1458.749999999999,2020-11-06
2020-11-06 09:20:00,2020-11-06 10:04:00,BANKNIFTY12NOV2026400PE,552.3000000000001,-25,3041.2500000000023,2020-11-06
2020-11-09 09:37:00,2020-11-09 09:50:00,NIFTY12NOV2012400CE,106.15,-75,-989.9999999999992,2020-11-09
2020-11-09 09:55:00,2020-11-09 11:38:00,NIFTY12NOV2012400CE,110.85,-75,2130.0000000000005,2020-11-09
2020-11-09 10:19:00,2020-11-09 11:38:00,BANKNIFTY12NOV2027400CE,386.8,-25,2420.0000000000005,2020-11-09
2020-11-09 09:22:00,2020-11-09 11:05:00,NIFTY12NOV2012450PE,111.15,-75,-1158.749999999999,2020-11-09
2020-11-09 14:04:00,2020-11-09 15:14:00,NIFTY12NOV2012450PE,104.7,-75,1612.5,2020-11-09
2020-11-09 09:29:00,2020-11-09 10:42:00,BANKNIFTY12NOV2027300PE,411.85,-25,-1255.0000000000011,2020-11-09
2020-11-09 11:13:00,2020-11-09 11:17:00,BANKNIFTY12NOV2027300PE,432.95,-25,-951.2500000000002,2020-11-09
2020-11-09 12:45:00,2020-11-09 14:33:00,BANKNIFTY12NOV2027400PE,472.95,-25,3273.7499999999995,2020-11-09
2020-11-10 09:24:00,2020-11-10 09:40:00,BANKNIFTY12NOV2027900CE,316.0,-25,-1175.0,2020-11-10
2020-11-10 09:53:00,2020-11-10 10:48:00,NIFTY12NOV2012600PE,128.5,-75,1916.25,2020-11-10
2020-11-10 09:42:00,2020-11-10 10:58:00,BANKNIFTY12NOV2028200PE,444.95,-25,3579.9999999999995,2020-11-10
2020-11-11 09:59:00,2020-11-11 11:14:00,NIFTY12NOV2012700CE,95.15,-75,3667.500000000001,2020-11-11
2020-11-11 09:58:00,2020-11-11 10:30:00,BANKNIFTY12NOV2028700CE,391.95,-25,-1248.7499999999998,2020-11-11
2020-11-11 10:59:00,2020-11-11 11:15:00,BANKNIFTY12NOV2028900CE,316.15,-25,3763.75,2020-11-11
2020-11-11 09:19:00,2020-11-11 11:14:00,NIFTY12NOV2012750PE,111.65,-75,-1132.4999999999995,2020-11-11
2020-11-11 11:32:00,2020-11-11 11:41:00,NIFTY12NOV2012700PE,103.85,-75,-963.7499999999995,2020-11-11
2020-11-11 09:20:00,2020-11-11 11:15:00,BANKNIFTY12NOV2028800PE,392.2,-25,-1047.500000000001,2020-11-11
2020-11-12 09:37:00,2020-11-12 12:20:00,NIFTY12NOV2012650CE,71.15,-75,1946.25,2020-11-12
2020-11-12 09:21:00,2020-11-12 09:45:00,BANKNIFTY12NOV2028500CE,236.15,-25,3397.4999999999995,2020-11-12
2020-11-12 10:02:00,2020-11-12 10:07:00,NIFTY12NOV2012750PE,69.95,-75,-701.2499999999995,2020-11-12
2020-11-12 10:15:00,2020-11-12 10:22:00,NIFTY12NOV2012750PE,71.55,-75,-742.5000000000005,2020-11-12
2020-11-12 10:54:00,2020-11-12 11:17:00,NIFTY12NOV2012750PE,80.8,-75,-705.0000000000005,2020-11-12
2020-11-12 11:39:00,2020-11-12 11:53:00,NIFTY12NOV2012750PE,72.35000000000001,-75,-963.7499999999995,2020-11-12
2020-11-12 12:15:00,2020-11-12 12:16:00,NIFTY12NOV2012750PE,77.3,-75,-528.7499999999998,2020-11-12
2020-11-12 10:15:00,2020-11-12 10:40:00,BANKNIFTY12NOV2028500PE,205.45,-25,-823.7500000000005,2020-11-12
2020-11-12 10:47:00,2020-11-12 11:18:00,BANKNIFTY12NOV2028500PE,199.75,-25,-687.5,2020-11-12
2020-11-12 11:31:00,2020-11-12 11:44:00,BANKNIFTY12NOV2028500PE,180.75,-25,-606.25,2020-11-12
2020-11-13 09:21:00,2020-11-13 10:03:00,NIFTY19NOV2012600CE,133.14999999999998,-75,-547.5000000000009,2020-11-13
2020-11-13 09:20:00,2020-11-13 10:22:00,BANKNIFTY19NOV2027900CE,469.95,-25,-972.5000000000008,2020-11-13
2020-11-13 09:48:00,2020-11-13 10:22:00,NIFTY19NOV2012650PE,124.65,-75,2145.0000000000005,2020-11-13
2020-11-13 09:46:00,2020-11-13 10:22:00,BANKNIFTY19NOV2027900PE,540.1500000000001,-25,3143.7500000000027,2020-11-13
2020-11-17 09:26:00,2020-11-17 11:16:00,NIFTY19NOV2012800CE,102.2,-75,1830.0000000000005,2020-11-17
2020-11-17 10:12:00,2020-11-17 12:38:00,BANKNIFTY19NOV2028900CE,393.25,-25,3386.2499999999995,2020-11-17
2020-11-17 09:29:00,2020-11-17 10:38:00,BANKNIFTY19NOV2029000PE,418.9,-25,-1737.5,2020-11-17
2020-11-17 10:49:00,2020-11-17 14:56:00,BANKNIFTY19NOV2028900PE,364.35,-25,3856.249999999999,2020-11-17
2020-11-18 11:00:00,2020-11-18 11:20:00,NIFTY19NOV2012800CE,98.4,-75,2058.75,2020-11-18
2020-11-18 10:21:00,2020-11-18 10:27:00,BANKNIFTY19NOV2029300CE,290.2,-25,-363.7500000000003,2020-11-18
2020-11-18 10:37:00,2020-11-18 10:41:00,BANKNIFTY19NOV2029400CE,238.05,-25,-328.7500000000001,2020-11-18
2020-11-18 10:54:00,2020-11-18 12:51:00,BANKNIFTY19NOV2029300CE,305.4,-25,-418.75,2020-11-18
2020-11-18 13:16:00,2020-11-18 13:28:00,BANKNIFTY19NOV2029400CE,251.95,-25,-523.7499999999998,2020-11-18
2020-11-18 09:19:00,2020-11-18 11:07:00,NIFTY19NOV2012950PE,97.8,-75,-1365.0000000000002,2020-11-18
2020-11-18 11:45:00,2020-11-18 11:57:00,NIFTY19NOV2012900PE,80.2,-75,-626.2499999999995,2020-11-18
2020-11-18 12:20:00,2020-11-18 12:38:00,NIFTY19NOV2012900PE,81.45,-75,-633.7500000000002,2020-11-18
2020-11-18 12:47:00,2020-11-18 13:46:00,NIFTY19NOV2012900PE,82.95,-75,2670.0,2020-11-18
2020-11-18 09:19:00,2020-11-18 12:51:00,BANKNIFTY19NOV2029300PE,283.25,-25,3247.5,2020-11-18
2020-11-19 10:01:00,2020-11-19 10:07:00,BANKNIFTY19NOV2029400CE,209.75,-25,-535.0000000000001,2020-11-19
2020-11-19 10:16:00,2020-11-19 10:52:00,BANKNIFTY19NOV2029600CE,95.2,-25,1217.5,2020-11-19
2020-11-19 09:26:00,2020-11-19 10:07:00,NIFTY19NOV2012950PE,69.45,-75,3048.7500000000005,2020-11-19
2020-11-19 09:34:00,2020-11-19 09:43:00,BANKNIFTY19NOV2029500PE,166.25,-25,1652.4999999999998,2020-11-19
2020-11-20 09:28:00,2020-11-20 10:15:00,NIFTY26NOV2012800CE,114.65,-75,-971.2499999999992,2020-11-20
2020-11-20 09:19:00,2020-11-20 10:54:00,NIFTY26NOV2012900PE,142.5,-75,-2092.5000000000005,2020-11-20
2020-11-23 09:29:00,2020-11-23 10:00:00,NIFTY26NOV2012900CE,106.75,-75,2111.2500000000005,2020-11-23
2020-11-23 09:43:00,2020-11-23 10:00:00,BANKNIFTY26NOV2029200CE,462.95,-25,3558.749999999999,2020-11-23
2020-11-23 09:36:00,2020-11-23 09:40:00,BANKNIFTY26NOV2029500PE,438.4,-25,-1833.7500000000005,2020-11-23
2020-11-23 10:45:00,2020-11-23 10:46:00,BANKNIFTY26NOV2029100PE,494.95,-25,-1252.499999999999,2020-11-23
2020-11-24 10:32:00,2020-11-24 13:30:00,NIFTY26NOV2013050CE,69.60000000000001,-75,-326.24999999999955,2020-11-24
2020-11-24 09:19:00,2020-11-24 15:14:00,NIFTY26NOV2013050PE,111.85,-75,3007.5000000000005,2020-11-24
2020-11-24 09:20:00,2020-11-24 14:35:00,BANKNIFTY26NOV2029400PE,416.25,-25,5581.25,2020-11-24
2020-11-25 09:33:00,2020-11-25 10:32:00,NIFTY26NOV2013100CE,79.05,-75,2805.0,2020-11-25
2020-11-25 10:01:00,2020-11-25 11:11:00,BANKNIFTY26NOV2030000CE,366.25,-25,4478.75,2020-11-25
2020-11-25 11:31:00,2020-11-25 11:43:00,NIFTY26NOV2013050PE,88.45,-75,-1023.7499999999992,2020-11-25
2020-11-25 12:02:00,2020-11-25 12:20:00,NIFTY26NOV2013050PE,82.05,-75,-1271.2500000000002,2020-11-25
2020-11-25 12:32:00,2020-11-25 13:53:00,NIFTY26NOV2013050PE,90.25,-75,-933.7500000000002,2020-11-25
2020-11-25 09:21:00,2020-11-25 10:29:00,BANKNIFTY26NOV2030200PE,355.4,-25,-1526.2500000000002,2020-11-25
2020-11-26 09:21:00,2020-11-26 10:00:00,NIFTY26NOV2012800CE,90.35,-75,3420.0000000000005,2020-11-26
2020-11-26 09:21:00,2020-11-26 09:30:00,BANKNIFTY26NOV2029100CE,215.55,-25,-2280.0000000000005,2020-11-26
2020-11-26 09:39:00,2020-11-26 10:00:00,BANKNIFTY26NOV2029100CE,234.3,-25,2664.9999999999995,2020-11-26
2020-11-26 09:30:00,2020-11-26 09:45:00,BANKNIFTY26NOV2029400PE,249.95,-25,-2725.0,2020-11-26
2020-11-27 09:30:00,2020-11-27 09:51:00,NIFTY03DEC2012950CE,149.95,-75,1458.749999999999,2020-11-27
2020-12-01 10:25:00,2020-12-01 10:28:00,NIFTY03DEC2013050CE,88.35000000000001,-75,-367.4999999999994,2020-12-01
2020-12-01 11:04:00,2020-12-01 11:56:00,BANKNIFTY03DEC2029700CE,436.0,-25,-496.25000000000057,2020-12-01
2020-12-01 12:04:00,2020-12-01 14:13:00,BANKNIFTY03DEC2029700CE,437.55,-25,-295.0000000000003,2020-12-01
2020-12-01 14:26:00,2020-12-01 14:35:00,BANKNIFTY03DEC2029700CE,427.7,-25,-620.0000000000002,2020-12-01
2020-12-01 09:25:00,2020-12-01 10:41:00,NIFTY03DEC2013050PE,133.95,-75,3577.499999999999,2020-12-01
2020-12-01 09:45:00,2020-12-01 14:58:00,BANKNIFTY03DEC2029700PE,430.25,-25,4888.75,2020-12-01
2020-12-02 09:30:00,2020-12-02 12:57:00,NIFTY03DEC2013050CE,109.0,-75,3371.25,2020-12-02
2020-12-02 09:20:00,2020-12-02 09:21:00,BANKNIFTY03DEC2029600CE,378.55,-25,-956.25,2020-12-02
2020-12-02 09:59:00,2020-12-02 12:55:00,BANKNIFTY03DEC2029700CE,332.5,-25,3432.5000000000005,2020-12-02
2020-12-02 12:30:00,2020-12-02 12:57:00,NIFTY03DEC2013150PE,84.0,-75,-2242.5000000000005,2020-12-02
2020-12-02 09:40:00,2020-12-02 10:18:00,BANKNIFTY03DEC2029900PE,363.0,-25,-1200.0,2020-12-02
2020-12-02 10:49:00,2020-12-02 11:09:00,BANKNIFTY03DEC2029800PE,329.95,-25,-808.7500000000006,2020-12-02
2020-12-02 11:21:00,2020-12-02 11:27:00,BANKNIFTY03DEC2029800PE,347.4,-25,-565.0000000000006,2020-12-02
2020-12-02 12:17:00,2020-12-02 12:55:00,BANKNIFTY03DEC2029600PE,248.75,-25,-656.25,2020-12-02
2020-12-03 09:37:00,2020-12-03 10:21:00,NIFTY03DEC2013100CE,70.9,-75,-1087.5,2020-12-03
2020-12-03 10:47:00,2020-12-03 14:18:00,NIFTY03DEC2013100CE,77.60000000000001,-75,3378.750000000001,2020-12-03
2020-12-03 09:39:00,2020-12-03 09:46:00,BANKNIFTY03DEC2029600CE,147.54999999999998,-25,-421.25000000000057,2020-12-03
2020-12-03 10:41:00,2020-12-03 12:21:00,BANKNIFTY03DEC2029700CE,160.54999999999998,-25,2151.2499999999995,2020-12-03
2020-12-03 10:15:00,2020-12-03 10:57:00,NIFTY03DEC2013200PE,59.45,-75,-757.4999999999995,2020-12-03
2020-12-03 09:47:00,2020-12-03 12:22:00,BANKNIFTY03DEC2029700PE,208.8,-25,-750.0000000000007,2020-12-03
2020-12-04 10:25:00,2020-12-04 10:30:00,NIFTY10DEC2013150CE,154.95,-75,-656.25,2020-12-04
2020-12-04 10:46:00,2020-12-04 11:20:00,BANKNIFTY10DEC2029900CE,443.95,-25,1868.75,2020-12-04
2020-12-04 09:21:00,2020-12-04 10:30:00,NIFTY10DEC2013250PE,143.95,-75,2546.249999999999,2020-12-04
2020-12-04 09:44:00,2020-12-04 10:16:00,BANKNIFTY10DEC2029700PE,466.75,-25,2388.7500000000005,2020-12-04
2020-12-07 10:16:00,2020-12-07 12:08:00,NIFTY10DEC2013250CE,111.0,-75,-809.9999999999998,2020-12-07
2020-12-07 12:30:00,2020-12-07 12:54:00,NIFTY10DEC2013350CE,68.9,-75,-446.2499999999992,2020-12-07
2020-12-07 09:25:00,2020-12-07 12:08:00,NIFTY10DEC2013350PE,132.75,-75,3517.5000000000005,2020-12-07
2020-12-07 09:37:00,2020-12-07 10:16:00,BANKNIFTY10DEC2030100PE,400.25,-25,-666.2499999999994,2020-12-07
2020-12-07 10:36:00,2020-12-07 12:15:00,BANKNIFTY10DEC2030100PE,410.0,-25,3866.25,2020-12-07
2020-12-08 10:10:00,2020-12-08 10:16:00,NIFTY10DEC2013350CE,111.45,-75,-517.4999999999993,2020-12-08
2020-12-08 10:30:00,2020-12-08 11:26:00,NIFTY10DEC2013400CE,90.35,-75,2966.250000000001,2020-12-08
2020-12-08 10:56:00,2020-12-08 12:35:00,BANKNIFTY10DEC2030100CE,376.95,-25,-771.2500000000006,2020-12-08
2020-12-08 09:21:00,2020-12-08 11:24:00,NIFTY10DEC2013400PE,96.2,-75,-892.4999999999993,2020-12-08
2020-12-08 09:31:00,2020-12-08 11:04:00,BANKNIFTY10DEC2030300PE,393.4,-25,-721.2500000000006,2020-12-08
2020-12-08 12:30:00,2020-12-08 15:14:00,BANKNIFTY10DEC2030300PE,349.95,-25,818.75,2020-12-08
2020-12-09 11:28:00,2020-12-09 11:37:00,NIFTY10DEC2013450CE,76.0,-75,-266.2499999999998,2020-12-09
2020-12-09 12:06:00,2020-12-09 13:28:00,NIFTY10DEC2013500CE,52.8,-75,-303.7499999999998,2020-12-09
2020-12-09 09:25:00,2020-12-09 09:48:00,BANKNIFTY10DEC2030400CE,239.95,-25,-370.0000000000003,2020-12-09
2020-12-09 12:07:00,2020-12-09 12:11:00,BANKNIFTY10DEC2030400CE,251.05,-25,-264.9999999999999,2020-12-09
2020-12-09 12:39:00,2020-12-09 13:11:00,BANKNIFTY10DEC2030400CE,252.05,-25,-445.000000000001,2020-12-09
2020-12-09 13:22:00,2020-12-09 13:25:00,BANKNIFTY10DEC2030400CE,262.05,-25,-302.49999999999915,2020-12-09
2020-12-09 13:41:00,2020-12-09 13:44:00,BANKNIFTY10DEC2030500CE,253.45,-25,-457.5000000000003,2020-12-09
2020-12-09 09:30:00,2020-12-09 15:14:00,NIFTY10DEC2013450PE,61.95,-75,2988.75,2020-12-09
2020-12-09 09:20:00,2020-12-09 09:28:00,BANKNIFTY10DEC2030500PE,317.95,-25,-542.4999999999998,2020-12-09
2020-12-09 09:42:00,2020-12-09 13:56:00,BANKNIFTY10DEC2030400PE,263.1,-25,3674.999999999999,2020-12-09
2020-12-10 09:22:00,2020-12-10 10:05:00,NIFTY10DEC2013450CE,58.0,-75,2625.0,2020-12-10
2020-12-10 09:21:00,2020-12-10 10:26:00,BANKNIFTY10DEC2030500CE,177.79999999999998,-25,2189.9999999999995,2020-12-10
2020-12-10 10:19:00,2020-12-10 11:56:00,NIFTY10DEC2013500PE,85.0,-75,-1248.7500000000005,2020-12-10
2020-12-10 12:04:00,2020-12-10 14:31:00,NIFTY10DEC2013450PE,51.650000000000006,-75,2936.2500000000005,2020-12-10
2020-12-10 10:21:00,2020-12-10 10:27:00,BANKNIFTY10DEC2030500PE,191.1,-25,-543.75,2020-12-10
2020-12-10 10:48:00,2020-12-10 11:52:00,BANKNIFTY10DEC2030400PE,151.89999999999998,-25,-575.0000000000007,2020-12-10
2020-12-11 11:11:00,2020-12-11 12:32:00,NIFTY17DEC2013500CE,137.95,-75,-438.7500000000017,2020-12-11
2020-12-11 12:47:00,2020-12-11 13:58:00,NIFTY17DEC2013500CE,144.29999999999998,-75,3209.999999999998,2020-12-11
2020-12-11 10:01:00,2020-12-11 13:57:00,BANKNIFTY17DEC2030600CE,490.65,-25,3187.5,2020-12-11
2020-12-11 09:34:00,2020-12-11 12:32:00,NIFTY17DEC2013600PE,136.54999999999998,-75,1541.2499999999986,2020-12-11
2020-12-11 09:20:00,2020-12-11 11:29:00,BANKNIFTY17DEC2030700PE,439.8,-25,-1354.9999999999998,2020-12-11
2020-12-14 09:27:00,2020-12-14 12:55:00,NIFTY17DEC2013500CE,143.14999999999998,-75,3791.249999999999,2020-12-14
2020-12-14 09:35:00,2020-12-14 09:37:00,BANKNIFTY17DEC2030600CE,430.3,-25,-695.0000000000002,2020-12-14
2020-12-14 09:47:00,2020-12-14 15:14:00,BANKNIFTY17DEC2030700CE,407.2,-25,1004.9999999999998,2020-12-14
2020-12-14 10:23:00,2020-12-14 11:04:00,BANKNIFTY17DEC2030900PE,403.25,-25,-1198.7499999999998,2020-12-14
2020-12-14 11:35:00,2020-12-14 12:56:00,BANKNIFTY17DEC2030800PE,353.4,-25,-1267.5000000000011,2020-12-14
2020-12-14 14:30:00,2020-12-14 14:55:00,BANKNIFTY17DEC2030900PE,370.75,-25,-570.0000000000002,2020-12-14
2020-12-15 09:31:00,2020-12-15 12:52:00,NIFTY17DEC2013450CE,118.05,-75,-697.4999999999998,2020-12-15
2020-12-15 09:20:00,2020-12-15 14:10:00,BANKNIFTY17DEC2030600CE,319.4,-25,-470.0000000000003,2020-12-15
2020-12-15 11:05:00,2020-12-15 12:07:00,NIFTY17DEC2013500PE,91.6,-75,1346.2500000000002,2020-12-15
2020-12-15 10:32:00,2020-12-15 10:36:00,BANKNIFTY17DEC2030500PE,340.4,-25,-345.0000000000003,2020-12-15
2020-12-16 10:07:00,2020-12-16 10:59:00,NIFTY17DEC2013600CE,77.8,-75,-821.2500000000002,2020-12-16
2020-12-16 11:14:00,2020-12-16 12:03:00,NIFTY17DEC2013650CE,55.3,-75,-236.2499999999999,2020-12-16
2020-12-16 12:22:00,2020-12-16 13:45:00,NIFTY17DEC2013650CE,54.8,-75,-352.49999999999966,2020-12-16
2020-12-16 09:27:00,2020-12-16 09:35:00,BANKNIFTY17DEC2030800CE,250.95,-25,-376.2500000000003,2020-12-16
2020-12-16 09:56:00,2020-12-16 15:14:00,BANKNIFTY17DEC2030900CE,208.35,-25,2133.75,2020-12-16
2020-12-16 09:31:00,2020-12-16 10:07:00,NIFTY17DEC2013700PE,95.15,-75,-494.9999999999996,2020-12-16
2020-12-16 12:03:00,2020-12-16 12:30:00,NIFTY17DEC2013700PE,82.60000000000001,-75,-1027.499999999999,2020-12-16
2020-12-16 13:03:00,2020-12-16 15:14:00,NIFTY17DEC2013700PE,86.10000000000001,-75,2058.750000000001,2020-12-16
2020-12-16 10:57:00,2020-12-16 11:17:00,BANKNIFTY17DEC2030900PE,259.6,-25,-335.00000000000085,2020-12-16
2020-12-16 11:30:00,2020-12-16 12:30:00,BANKNIFTY17DEC2030900PE,265.85,-25,-397.50000000000085,2020-12-16
2020-12-16 13:03:00,2020-12-16 15:14:00,BANKNIFTY17DEC2030800PE,246.7,-25,1061.2499999999998,2020-12-16
2020-12-17 10:15:00,2020-12-17 11:00:00,NIFTY17DEC2013650CE,74.2,-75,-483.7500000000002,2020-12-17
2020-12-17 11:19:00,2020-12-17 11:24:00,NIFTY17DEC2013650CE,76.85000000000001,-75,-292.4999999999994,2020-12-17
2020-12-17 09:42:00,2020-12-17 13:30:00,NIFTY17DEC2013750PE,70.05,-75,3551.2499999999995,2020-12-17
2020-12-18 09:22:00,2020-12-18 09:57:00,NIFTY24DEC2013750CE,97.35,-75,1526.250000000001,2020-12-18
2020-12-18 09:19:00,2020-12-18 09:54:00,BANKNIFTY24DEC2030600CE,446.9,-25,3003.7499999999995,2020-12-18
2020-12-18 10:13:00,2020-12-18 13:26:00,NIFTY24DEC2013700PE,108.6,-75,2478.750000000001,2020-12-18
2020-12-18 10:15:00,2020-12-18 10:16:00,BANKNIFTY24DEC2030600PE,439.45,-25,-570.0000000000002,2020-12-18
2020-12-21 09:19:00,2020-12-21 09:40:00,NIFTY24DEC2013650CE,117.65,-75,-813.7499999999995,2020-12-21
2020-12-21 10:06:00,2020-12-21 10:20:00,NIFTY24DEC2013750CE,84.55,-75,-686.2500000000005,2020-12-21
2020-12-21 10:33:00,2020-12-21 10:38:00,NIFTY24DEC2013700CE,117.75,-75,-513.7499999999995,2020-12-21
2020-12-21 10:45:00,2020-12-21 12:54:00,NIFTY24DEC2013750CE,92.3,-75,2054.9999999999995,2020-12-21
2020-12-21 09:20:00,2020-12-21 09:54:00,BANKNIFTY24DEC2030300CE,339.95,-25,-1158.7500000000005,2020-12-21
2020-12-21 10:05:00,2020-12-21 10:11:00,BANKNIFTY24DEC2030300CE,361.25,-25,-602.5000000000006,2020-12-21
2020-12-21 12:10:00,2020-12-21 12:59:00,BANKNIFTY24DEC2030300CE,378.3,-25,2302.5000000000005,2020-12-21
2020-12-21 09:43:00,2020-12-21 10:20:00,NIFTY24DEC2013750PE,108.5,-75,1740.0000000000002,2020-12-21
2020-12-21 09:45:00,2020-12-21 10:37:00,BANKNIFTY24DEC2030500PE,376.95,-25,2486.2499999999995,2020-12-21
2020-12-22 09:26:00,2020-12-22 09:33:00,NIFTY24DEC2013300CE,164.39999999999998,-75,3044.999999999998,2020-12-22
2020-12-22 09:28:00,2020-12-22 09:45:00,BANKNIFTY24DEC2029300CE,417.1,-25,2513.749999999999,2020-12-22
2020-12-22 09:21:00,2020-12-22 09:24:00,NIFTY24DEC2013500PE,140.54999999999998,-75,-2872.500000000001,2020-12-22
2020-12-22 09:57:00,2020-12-22 11:19:00,NIFTY24DEC2013350PE,146.75,-75,-2276.2499999999995,2020-12-22
2020-12-22 10:09:00,2020-12-22 10:46:00,BANKNIFTY24DEC2029400PE,377.8,-25,-1454.9999999999998,2020-12-22
2020-12-22 11:04:00,2020-12-22 11:15:00,BANKNIFTY24DEC2029400PE,383.45,-25,-1165.0000000000005,2020-12-22
2020-12-23 10:09:00,2020-12-23 10:24:00,NIFTY24DEC2013450CE,110.95,-75,-704.9999999999993,2020-12-23
2020-12-23 10:38:00,2020-12-23 10:39:00,NIFTY24DEC2013550CE,54.25,-75,-416.2499999999998,2020-12-23
2020-12-23 09:31:00,2020-12-23 09:44:00,BANKNIFTY24DEC2029400CE,299.95,-25,-1222.500000000001,2020-12-23
2020-12-23 09:20:00,2020-12-23 10:39:00,NIFTY24DEC2013550PE,114.05,-75,3254.9999999999995,2020-12-23
2020-12-23 09:20:00,2020-12-23 09:34:00,BANKNIFTY24DEC2029700PE,295.55,-25,-1492.4999999999998,2020-12-23
2020-12-23 09:40:00,2020-12-23 10:29:00,BANKNIFTY24DEC2029700PE,283.1,-25,2652.499999999999,2020-12-23
2020-12-24 09:45:00,2020-12-24 09:54:00,NIFTY24DEC2013650CE,61.45,-75,-525.0,2020-12-24
2020-12-24 10:33:00,2020-12-24 11:13:00,NIFTY24DEC2013650CE,76.7,-75,2988.75,2020-12-24
2020-12-24 09:47:00,2020-12-24 09:51:00,BANKNIFTY24DEC2030100CE,203.4,-25,-390.00000000000057,2020-12-24
2020-12-24 10:33:00,2020-12-24 11:16:00,BANKNIFTY24DEC2030400CE,84.95,-25,868.75,2020-12-24
2020-12-24 09:19:00,2020-12-24 11:13:00,NIFTY24DEC2013750PE,87.3,-75,-1065.0000000000002,2020-12-24
2020-12-24 09:22:00,2020-12-24 10:05:00,BANKNIFTY24DEC2030300PE,200.05,-25,2586.2499999999995,2020-12-24
2020-12-28 09:38:00,2020-12-28 12:46:00,NIFTY31DEC2013850CE,102.15,-75,-517.4999999999993,2020-12-28
2020-12-28 09:50:00,2020-12-28 09:58:00,BANKNIFTY31DEC2030600CE,432.2,-25,-303.75000000000085,2020-12-28
2020-12-28 10:21:00,2020-12-28 10:24:00,BANKNIFTY31DEC2030600CE,427.95,-25,-302.50000000000057,2020-12-28
